3811,Birmingham-Shuttlesworth International Airport,BHM,United States,Birmingham,"{latitude:33.56290054, longitude:-86.75350189}",-6
3812,Lakehurst Maxfield Field Airport,NEL,United States,Lakehurst,"{latitude:40.03329849, longitude:-74.353302}",-5
3813,Eareckson Air Station,SYA,United States,Shemya,"{latitude:52.71229935, longitude:174.1139984}",-10
3814,Nellis Air Force Base,LSV,United States,Las Vegas,"{latitude:36.2361984253, longitude:-115.033996582}",-8
3815,March ARB Airport,RIV,United States,Riverside,"{latitude:33.880699, longitude:-117.259003}",-8
3816,Modesto City Co-Harry Sham Field,MOD,United States,Modesto,"{latitude:37.62580109, longitude:-120.9540024}",-8
3817,Sacramento International Airport,SMF,United States,Sacramento,"{latitude:38.6954002380371, longitude:-121.591003417968}",-8
3818,Waukegan National Airport,UGN,United States,Chicago,"{latitude:42.422199249268, longitude:-87.867897033691}",-6
3819,City of Colorado Springs Municipal Airport,COS,United States,Colorado Springs,"{latitude:38.805801, longitude:-104.700996}",-7
3820,Buffalo Niagara International Airport,BUF,United States,Buffalo,"{latitude:42.94049835, longitude:-78.73220062}",-5
3821,Griffing Sandusky Airport,SKY,United States,Sandusky,"{latitude:41.4333992004, longitude:-82.6522979736}",-5
3822,Snohomish County (Paine Field) Airport,PAE,United States,Everett,"{latitude:47.90629959, longitude:-122.2819977}",-8
3823,Mountain Home Air Force Base,MUO,United States,Mountain Home,"{latitude:43.043598, longitude:-115.872002}",-7
3824,Cedar City Regional Airport,CDC,United States,Cedar City,"{latitude:37.701000213623, longitude:-113.098999023437}",-7
3825,Bradley International Airport,BDL,United States,Windsor Locks,"{latitude:41.9388999939, longitude:-72.6831970214999}",-5
3826,Mc Allen Miller International Airport,MFE,United States,Mcallen,"{latitude:26.17580032, longitude:-98.23860168}",-6
3827,Norfolk Naval Station (Chambers Field),NGU,United States,Norfolk,"{latitude:36.937599, longitude:-76.289299}",-5
3828,Westover ARB/Metropolitan Airport,CEF,United States,Chicopee Falls,"{latitude:42.19400024, longitude:-72.53479767}",-5
3829,Lubbock Preston Smith International Airport,LBB,United States,Lubbock,"{latitude:33.663601, longitude:-101.822998}",-6
3830,Chicago O'Hare International Airport,ORD,United States,Chicago,"{latitude:41.9786, longitude:-87.9048}",-6
3831,Boca Raton Airport,BCT,United States,Boca Raton,"{latitude:26.3784999847, longitude:-80.1076965332}",-5
3832,Fairbanks International Airport,FAI,United States,Fairbanks,"{latitude:64.81510162, longitude:-147.8560028}",-9
3834,Cannon Air Force Base,CVS,United States,Clovis,"{latitude:34.3828010559, longitude:-103.321998596}",-7
3835,Kaneohe Bay MCAS (Marion E. Carl Field) Airport,NGF,United States,Kaneohe Bay,"{latitude:21.4505004883, longitude:-157.768005371}",-10
3836,Offutt Air Force Base,OFF,United States,Omaha,"{latitude:41.118301391602, longitude:-95.912498474121}",-6
3837,Gulkana Airport,GKN,United States,Gulkana,"{latitude:62.1548996, longitude:-145.4570007}",-9
3838,Watertown International Airport,ART,United States,Watertown,"{latitude:43.991901397705, longitude:-76.0216979980468}",-5
3839,Palm Springs International Airport,PSP,United States,Palm Springs,"{latitude:33.8297004699707, longitude:-116.507003784179}",-8
3840,Rick Husband Amarillo International Airport,AMA,United States,Amarillo,"{latitude:35.219398, longitude:-101.706001}",-6
3841,Fort Dodge Regional Airport,FOD,United States,Fort Dodge,"{latitude:42.55149841, longitude:-94.19259644}",-6
3842,Barksdale Air Force Base,BAD,United States,Shreveport,"{latitude:32.5018005371, longitude:-93.6626968384}",-6
3843,Topeka Regional Airport - Forbes Field,FOE,United States,Topeka,"{latitude:38.9509010314999, longitude:-95.6635971069}",-6
3844,Cotulla-La Salle County Airport,COT,United States,Cotulla,"{latitude:28.45669937, longitude:-99.22029877}",-6
3845,Wilmington International Airport,ILM,United States,Wilmington,"{latitude:34.2705993652343, longitude:-77.902603149414}",-5
3846,Baton Rouge Metropolitan Airport,BTR,United States,Baton Rouge,"{latitude:30.533199, longitude:-91.149597}",-6
3848,Tyler Pounds Regional Airport,TYR,United States,Tyler,"{latitude:32.3540992736816, longitude:-95.4023971557617}",-6
3849,Baltimore/Washington International Thurgood Marshall Airport,BWI,United States,Baltimore,"{latitude:39.1754, longitude:-76.668297}",-5
3850,Hobart Regional Airport,HBR,United States,Hobart,"{latitude:34.991317, longitude:-99.051313}",-6
3851,Lanai Airport,LNY,United States,Lanai,"{latitude:20.7856006622314, longitude:-156.95100402832}",-10
3852,Alexandria International Airport,AEX,United States,Alexandria,"{latitude:31.3274002075195, longitude:-92.5497970581054}",-6
3853,Condron Army Air Field,WSD,United States,White Sands,"{latitude:32.34149933, longitude:-106.4029999}",-7
3854,Cold Bay Airport,CDB,United States,Cold Bay,"{latitude:55.2061004638671, longitude:-162.725006103515}",-9
3855,Tulsa International Airport,TUL,United States,Tulsa,"{latitude:36.1983985900878, longitude:-95.8880996704101}",-6
3856,Sitka Rocky Gutierrez Airport,SIT,United States,Sitka,"{latitude:57.0471000671386, longitude:-135.361999511718}",-9
3857,Long Island Mac Arthur Airport,ISP,United States,Islip,"{latitude:40.79520035, longitude:-73.10019684}",-5
3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,MSP,United States,Minneapolis,"{latitude:44.882, longitude:-93.221802}",-6
3859,New Castle Airport,ILG,United States,Wilmington,"{latitude:39.67869949, longitude:-75.60649872}",-5
3860,Unalaska Airport,DUT,United States,Unalaska,"{latitude:53.900100708, longitude:-166.544006348}",-9
3861,Louis Armstrong New Orleans International Airport,MSY,United States,New Orleans,"{latitude:29.9934005737304, longitude:-90.2580032348632}",-6
3862,Portland International Jetport Airport,PWM,United States,Portland,"{latitude:43.64619827, longitude:-70.30930328}",-5
3863,Will Rogers World Airport,OKC,United States,Oklahoma City,"{latitude:35.3931007385253, longitude:-97.6007003784179}",-6
3864,Albany International Airport,ALB,United States,Albany,"{latitude:42.7482986450195, longitude:-73.8016967773437}",-5
3865,Valdez Pioneer Field,VDZ,United States,Valdez,"{latitude:61.13389969, longitude:-146.2480011}",-9
3866,Langley Air Force Base,LFI,United States,Hampton,"{latitude:37.082901001, longitude:-76.360496521}",-5
3867,John Wayne Airport-Orange County Airport,SNA,United States,Santa Ana,"{latitude:33.67570114, longitude:-117.8679962}",-8
3868,Columbus Air Force Base,CBM,United States,Colombus,"{latitude:33.6437988281, longitude:-88.4438018799}",-6
3869,Kendall-Tamiami Executive Airport,TMB,United States,Kendall-tamiami,"{latitude:25.6478996277, longitude:-80.432800293}",-5
3870,Oceana Naval Air Station,NTU,United States,Oceana,"{latitude:36.820702, longitude:-76.033501}",-5
3871,Grissom Air Reserve Base,GUS,United States,Peru,"{latitude:40.6481018065999, longitude:-86.1520996094}",-5
3872,Casper-Natrona County International Airport,CPR,United States,Casper,"{latitude:42.908001, longitude:-106.463997}",-7
3873,Destin-Ft Walton Beach Airport,VPS,United States,Valparaiso,"{latitude:30.4832, longitude:-86.525398}",-6
3874,Craig Field,SEM,United States,Selma,"{latitude:32.343898773193, longitude:-86.987800598145}",-6
3875,Key West International Airport,EYW,United States,Key West,"{latitude:24.5561008453369, longitude:-81.7595977783203}",-5
3876,Charlotte Douglas International Airport,CLT,United States,Charlotte,"{latitude:35.2140007019042, longitude:-80.9430999755859}",-5
3877,McCarran International Airport,LAS,United States,Las Vegas,"{latitude:36.08010101, longitude:-115.1520004}",-8
3878,Orlando International Airport,MCO,United States,Orlando,"{latitude:28.4293994903564, longitude:-81.3089981079101}",-5
3879,Florence Regional Airport,FLO,United States,Florence,"{latitude:34.1853981018066, longitude:-79.7238998413085}",-5
3880,Great Falls International Airport,GTF,United States,Great Falls,"{latitude:47.48199844, longitude:-111.3710022}",-7
3881,Youngstown Warren Regional Airport,YNG,United States,Youngstown,"{latitude:41.26070023, longitude:-80.67910004}",-5
3882,Ladd AAF Airfield,FBK,United States,Fort Wainwright,"{latitude:64.83750153, longitude:-147.6139984}",-9
3884,Robins Air Force Base,WRB,United States,Macon,"{latitude:32.6400985718, longitude:-83.5919036865}",-5
3885,Suvarnabhumi Airport,BKK,Thailand,Bangkok,"{latitude:13.6810998916625, longitude:100.747001647949}",7
3886,Naha Airport,NAH,Indonesia,Naha,"{latitude:3.68320989608764, longitude:125.527999877929}",8
3887,Andi Jemma Airport,MXB,Indonesia,Masamba,"{latitude:-2.55803, longitude:120.323997}",8
3888,Soroako Airport,SQR,Indonesia,Soroako,"{latitude:-2.53119993209838, longitude:121.358001708984}",8
3889,Pongtiku Airport,TTR,Indonesia,Makale,"{latitude:-3.0447399616241, longitude:119.82199859619}",8
3890,Wolter Monginsidi Airport,KDI,Indonesia,Kendari,"{latitude:-4.0816102027893, longitude:122.417999267578}",8
3891,Maimun Saleh Airport,SBG,Indonesia,Sabang,"{latitude:5.87412977219, longitude:95.3396987915}",7
3892,Cibeureum Airport,TSY,Indonesia,Tasikmalaya,"{latitude:-7.34660005569, longitude:108.246002197}",7
3894,Abdul Rachman Saleh Airport,MLG,Indonesia,Malang,"{latitude:-7.92655992507999, longitude:112.714996338}",7
3896,Husein Sastranegara International Airport,BDO,Indonesia,Bandung,"{latitude:-6.90062999725341, longitude:107.575996398925}",7
3897,Penggung Airport,CBN,Indonesia,Cirebon,"{latitude:-6.75614023209, longitude:108.540000916}",7
3898,Adi Sutjipto International Airport,JOG,Indonesia,Yogyakarta,"{latitude:-7.78817987442016, longitude:110.431999206542}",7
3899,Tunggul Wulung Airport,CXP,Indonesia,Cilacap,"{latitude:-7.64506006241, longitude:109.033996582}",7
3900,Pondok Cabe Air Base,PCB,Indonesia,Jakarta,"{latitude:-6.33695983886718, longitude:106.764999389648}",7
3901,Achmad Yani Airport,SRG,Indonesia,Semarang,"{latitude:-6.97273, longitude:110.375}",7
3903,Hang Nadim International Airport,BTH,Indonesia,Batam,"{latitude:1.12102997303, longitude:104.119003296}",7
3904,Buluh Tumbang (H A S Hanandjoeddin) Airport,TJQ,Indonesia,Tanjung Pandan,"{latitude:-2.74571990967, longitude:107.754997253}",7
3905,Pangkal Pinang (Depati Amir) Airport,PGK,Indonesia,Pangkal Pinang,"{latitude:-2.16219997406, longitude:106.138999939}",7
3906,Raja Haji Fisabilillah International Airport,TNJ,Indonesia,Tanjung Pinang,"{latitude:0.922683000565, longitude:104.531997681}",7
3907,Dabo Airport,SIQ,Indonesia,Singkep,"{latitude:-0.47918900847435, longitude:104.579002380371}",7
3908,Syamsudin Noor Airport,BDJ,Indonesia,Banjarmasin,"{latitude:-3.4423599243164, longitude:114.763000488281}",8
3909,Batu Licin Airport,BTW,Indonesia,Batu Licin,"{latitude:-3.41241002083, longitude:115.995002747}",8
3910,Iskandar Airport,PKN,Indonesia,Pangkalan Bun,"{latitude:-2.70519995689, longitude:111.672996521}",7
3911,Tjilik Riwut Airport,PKY,Indonesia,Palangkaraya,"{latitude:-2.22513008118, longitude:113.943000793}",7
3913,Maumere(Wai Oti) Airport,MOF,Indonesia,Maumere,"{latitude:-8.64064979553, longitude:122.236999512}",8
3914,Ende (H Hasan Aroeboesman) Airport,ENE,Indonesia,Ende,"{latitude:-8.8492898941, longitude:121.661003113}",8
3915,Frans Sales Lega Airport,RTG,Indonesia,Ruteng,"{latitude:-8.5970096588135, longitude:120.47699737549}",8
3916,El Tari Airport,KOE,Indonesia,Kupang,"{latitude:-10.1716003417968, longitude:123.670997619628}",8
3917,Komodo Airport,LBJ,Indonesia,Labuhan Bajo,"{latitude:-8.48666, longitude:119.889}",8
3919,Sultan Aji Muhamad Sulaiman Airport,BPN,Indonesia,Balikpapan,"{latitude:-1.26827001572, longitude:116.893997192}",8
3920,Juwata Airport,TRK,Indonesia,Taraken,"{latitude:3.326667, longitude:117.569444}",8
3921,Temindung Airport,SRI,Indonesia,Samarinda,"{latitude:-0.484530985355, longitude:117.156997681}",8
3922,Tanjung Santan Airport,TSX,Indonesia,Tanjung Santan,"{latitude:-0.0929730013013, longitude:117.45300293}",8
3923,Selaparang Airport,AMI,Indonesia,Mataram,"{latitude:-8.56070995330999, longitude:116.095001221}",8
3924,Muhammad Salahuddin Airport,BMU,Indonesia,Bima,"{latitude:-8.5396499633789, longitude:118.68699645996}",8
3927,Umbu Mehang Kunda Airport,WGP,Indonesia,Waingapu,"{latitude:-9.66922, longitude:120.302002}",8
3928,Juanda International Airport,SUB,Indonesia,Surabaya,"{latitude:-7.37982988357543, longitude:112.787002563476}",7
3929,Adi Sumarmo Wiryokusumo Airport,SOC,Indonesia,Solo City,"{latitude:-7.51608991622924, longitude:110.757003784179}",7
3930,Incheon International Airport,ICN,South Korea,Seoul,"{latitude:37.4691009521484, longitude:126.450996398925}",9
3931,Chiang Mai International Airport,CNX,Thailand,Chiang Mai,"{latitude:18.7667999267999, longitude:98.962600708}",7
3932,Chiang Rai International Airport,CEI,Thailand,Chiang Rai,"{latitude:19.952299118, longitude:99.8828964233}",7
3933,Nakhon Si Thammarat Airport,NST,Thailand,Nakhon Si Thammarat,"{latitude:8.53962039947509, longitude:99.9447021484375}",7
3935,Nakhon Ratchasima Airport,NAK,Thailand,Nakhon Ratchasima,"{latitude:14.9495000839233, longitude:102.313003540039}",7
3936,Nakhon Phanom Airport,KOP,Thailand,Nakhon Phanom,"{latitude:17.3838005065917, longitude:104.642997741699}",7
3937,Ubon Ratchathani Airport,UBP,Thailand,Ubon Ratchathani,"{latitude:15.2512998581, longitude:104.870002747}",7
3938,Khon Kaen Airport,KKC,Thailand,Khon Kaen,"{latitude:16.4666004180999, longitude:102.783996582}",7
3939,Sukhothai Airport,THS,Thailand,Sukhothai,"{latitude:17.2380008697509, longitude:99.8181991577148}",7
3940,Ngurah Rai (Bali) International Airport,DPS,Indonesia,Denpasar,"{latitude:-8.7481698989868, longitude:115.16699981689}",8
3941,Eleftherios Venizelos International Airport,ATH,Greece,Athens,"{latitude:37.9364013672, longitude:23.9444999695}",2
3942,Chubu Centrair International Airport,NGO,Japan,Nagoya,"{latitude:34.8583984375, longitude:136.804992675781}",9
3943,Kobe Airport,UKB,Japan,Kobe,"{latitude:34.6328010559082, longitude:135.223999023437}",9
3944,Pullman Moscow Regional Airport,PUW,United States,Pullman,"{latitude:46.7439, longitude:-117.110001}",-8
3945,Lewiston Nez Perce County Airport,LWS,United States,Lewiston,"{latitude:46.3745002746582, longitude:-117.014999389648}",-8
3946,Elmira Corning Regional Airport,ELM,United States,Elmira,"{latitude:42.1599006652832, longitude:-76.8916015625}",-5
3947,Ithaca Tompkins Regional Airport,ITH,United States,Ithaca,"{latitude:42.4910011291503, longitude:-76.458396911621}",-5
3948,Monterey Peninsula Airport,MRY,United States,Monterey,"{latitude:36.5870018005371, longitude:-121.843002319335}",-8
3949,Santa Barbara Municipal Airport,SBA,United States,Santa Barbara,"{latitude:34.42620087, longitude:-119.8399963}",-8
3950,Daytona Beach International Airport,DAB,United States,Daytona Beach,"{latitude:29.179899, longitude:-81.058098}",-5
3952,Liepāja International Airport,LPX,Latvia,Liepaja,"{latitude:56.5175018310546, longitude:21.0969009399414}",2
3953,Riga International Airport,RIX,Latvia,Riga,"{latitude:56.923599243164, longitude:23.9710998535156}",2
3954,Šiauliai International Airport,SQQ,Lithuania,Siauliai,"{latitude:55.8939018249511, longitude:23.3950004577636}",2
3955,Barysiai Airport,HLJ,Lithuania,Barysiai,"{latitude:56.0705986022949, longitude:23.5580997467041}",2
3956,Kaunas International Airport,KUN,Lithuania,Kaunas,"{latitude:54.9639015197753, longitude:24.0848007202148}",2
3958,Palanga International Airport,PLQ,Lithuania,Palanga,"{latitude:55.9732017517089, longitude:21.0939006805419}",2
3959,Vilnius International Airport,VNO,Lithuania,Vilnius,"{latitude:54.634102, longitude:25.285801}",2
3960,Panevėžys Air Base,PNV,Lithuania,Panevezys,"{latitude:55.7294006347656, longitude:24.4608001708984}",2
